source_file,issue_type,line_text,hint
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,液 压 升 降 整 体 脚 手 架 安 全 技 术 标 准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,Technical standard for safety of hydraulic lifting,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,integral scaffold,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,JGJ/T 183-2019,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,中国建筑工业出版社出版、发行(北京海淀三里河路9号),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,各地新华书店、建筑书店经销,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,北京红光制版公司制版,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,北京同文印刷有限责任公司印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,开本：850×1168毫米 1/32 印张：21% 字数：60千字,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,2020年4月第一版 2020年4月第一次印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,定价：12.00元,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,统一书号：15112 ·34472,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,版权所有 翻印必究,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,如有印装质量问题，可寄本社退换,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,(邮政编码100037),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本社网址： http://www.cabp.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,网 上 书 店 ：http://www.china-building.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,中华人民共和国住房和城乡建设部 公 告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,2019年 第296号,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,住房和城乡建设部关于发布行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,《液压升降整体脚手架安全技术标准》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,"现批准《液压升降整体脚手架安全技术标准》为行业标准， 编号为JGJ/T 183-2019,自2020年6月1日起实施。原行业标 准《液压升降整体脚手架安全技术规程》JGJ 183-2009 同时 废止。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准在住房和城乡建设部门户网站 (www.mohurd.,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,gov.cn) 公开，并由住房和城乡建设部标准定额研究所组织中国 建筑出版传媒有限公司出版发行。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,2019年11月15日,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,前 言,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,根据住房和城乡建设部《关于印发<2016年工程建设标准 规范制订、修订计划>的通知》(建标[2015]274号)的要求， 标准编制组经广泛调查研究，认真总结实践经验，参考有关国际 标准和国外先进标准，并在广泛征求意见的基础上，修订了本 标 准 。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准的主要技术内容是：1总则；2术语和符号；3基本 规定；4架体结构；5荷载与设计；6液压升降装置；7安全装 置；8施工；9检验。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本次修订的主要技术内容是：1 对标准的章节结构进行调 整；2增加了偏心提升和自升式架体型式；3修改了防坠落装置 的相关要求；4修改了附着支承的设置数量、基本风压值取值、 液压升降整体脚手架上吊具、索具、液压升降装置设计计算等 内 容 。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准由住房和城乡建设部负责管理，由南通四建集团有限 公司负责具体技术内容的解释。执行过程中如有意见或建议，请 寄送南通四建集团有限公司(地址：江苏省南通市通州区新世纪 大道999号，邮政编码：226300)。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准主编单位：南通四建集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,中亿丰建设集团股份有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准参编单位：中国建筑科学研究院建筑机械化研究 分院,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,东南大学,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,南京林业大学,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,上海市建工设计研究院有限公司 江苏省建筑科学研究院,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,北京市建筑工程研究院,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,江苏云山模架工程有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,南通齐力建筑科技发展有限公司 中建二局第三建筑工程有限公司 珠海市建设工程安全监督站,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,重庆建工第九建设有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准主要起草人员：耿裕华 宫长义 俞国兵 张 昕 花周建 李国建 干兆和 季 豪 周建中 王国佐 罗文龙 郭正兴 张有闻 杨 平 严 训 李 明 刘 群 赵玉章 任海波 王克平 单培松 杨发兵 关赞东 张赤宇 谢京刚 于海祥 季克建 杨 东 吴成群 邓 阁 康 宸 蔡 铭,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,本标准主要审查人员：华建民 刘新玉 赵安全 栾景阳 管小军 卓 新 阎 琪 陈春雷 朱 军 刘 源 吴晓广 王凯晖,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,鲁永辉,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,os—— 材料屈服强度；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,μm —离螺栓垫板面积周边H₀/2 处的周长。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,图4.0.1 液压升降整体脚手架总装配示意图,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,装置；8—水平桁架；9—导轨；10-—架体构架,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,要求，并应定期检查；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,不考虑风荷载 S =YG SGk+y₄SQk (5.1.7-1),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,考虑风荷载 S=YG SGk+0.9(y₄SQk+y₄Swk)(5.1.7-2),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,S=YG SGk+y₄Swk (5.1.7-3),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,组合：,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,不考虑风荷载 S=SGk+SQk,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,考虑风荷载 S=SGk +SQk+Swk,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,S=SGk+Swk,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,(5.1.7-4) (5.1.7-5) (5.1.7-6),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,"式中：YG——恒荷载分项系数γG=1.3, 当恒载对结构安全有利 时YG=0.9;",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,Y₄—— 活荷载分项系数yq=1.5;,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,SGk——恒荷载效应的标准值 (kN/m²);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,Sak——活荷载效应的标准值 (kN/m²);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text,Swk— 风荷载效应的标准值 (kN/m²)。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT183-2019 液压升降整体脚手架安全技术标准.docx,unattached_text_truncated,,未挂接文本共 145 行，仅保留前 80 行示例。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,UDC,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,P,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,405-2024,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,建筑与市政工程施工现场临时用电 安全技术标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,Standard for safety of temporary electricity use at construction site of building and municipal engineering,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,2024-09-09 发布 2025-01-01 实施,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国住房和城乡建设部 发 布,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,建筑与市政工程施工现场临时用电 安全技术标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,Standard for safety of temporary electricity use at construction site of building and municipal engineering,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,JGJ/T 46-2024,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,批准部门：中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,施行日期：2 02 5 年 1 月 1 日,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中国建筑工业出版社,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,2024 北 京,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国住房和城乡建设部 公 告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,2024年 第152号,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,住房城乡建设部关于发布行业标准《建筑与市政 工程施工现场临时用电安全技术标准》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,"现批准《建筑与市政工程施工现场临时用电安全技术标准》 为行业标准，编号为 JGJ/T 46-2024,自2025年1月1日起实 施。原行业标准《施工现场临时用电安全技术规范》 JGJ 46- 2005同时废止。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准在住房城乡建设部门户网站 (www.mohurd.gov.cn) 公开，并由住房城乡建设部标准定额研究所组织中国建筑出版传 媒有限公司出版发行。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,前 言,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,根据《住房和城乡建设部关于印发<2019年工程建设规范 和标准编制及相关工作计划〉的通知》(建标函〔2019〕8号) 的要求，标准编制组经广泛调查研究，认真总结实践经验，参考 有关国际标准和国外先进标准，并在广泛征求意见的基础上，编 制了本标准。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准的主要技术内容是：1总则；2术语和代号；3配电 系统；4配电装置；5配电室及自备柴油发电机组；6配电线路；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,"本次修订的主要技术内容是：1将原“接地与防雷”一章更 名为“配电系统”,完善了相关内容；2增设“剩余电流保护” 为单独一节，补充对剩余电流保护的规定；3将原“配电箱及开 关箱”一章更名为“配电装置”;4补充了钢索配线中对钢索截 面、布设以及固定的规定；5补充了起重机械中塔式起重机供电 电缆敷设及其固定的规定；6补充了临时用电工程管理需完善安 全技术档案的规定。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准由住房和城乡建设部负责管理。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准起草单位：沈阳建筑大学(地址：沈阳市浑南区 浑南中路25号，邮政编码：110168),未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,江苏中南建筑产业集团有限责任公司 南通大学,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,北京市大兴区建设集团有限公司 辽宁省建设事业指导服务中心,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中国石油天然气管道工程有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中建三局第三建设工程有限责任公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,北京城建远东建设投资集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中建一局集团建设发展有限公司 北京城建科技促进会,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中国建筑第八工程局有限公司 北京建工集团有限责任公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,山东泰安建筑工程集团有限公司 南通四建集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,南通八建集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,锦汇建设集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,江苏溧阳城建集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,山东省建设监理咨询有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,一开控股(青岛)有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,泰州市腾达建筑工程机械有限公司 宁波宁大工程建设监理有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,厦门市同耀电器实业有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,上海东宏电器厂,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中国航空规划设计研究总院有限公司 浙江省工业设备安装集团有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,烟台淼盾物联技术有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准主要起草人员：栾方军 李振兴 郭喜峰 成 军,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,张立新 李云江 张 军 赵岚光 王欣欣 彭 杰 赵 宏 廖钢林 萧 宏 张剑平 刘 冉 孙丽玢 黄 斌 马 锋 宗占平 彭 洁 万 睦 刘 超 李伟杰 管小军 陈耀忠 林荣坦 郑 丘 丁 杰 傅慈英 董利锦 付国江 许景科 彭 飞 安红印 于 潜 宋昭明,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准主要审查人员：刘新玉 葛兴杰 陈春雷 舒世平 赵安全 胡兆文 王巧莉 孙 兰 马奉公,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,分); L₁ 、L₂ 、L₃— 相导体；N—中性导体；PE—保护接地导体；DK—总电源隔离,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,开关；RCD—总剩余电流动作保护器(兼有短路、过负荷、剩余电流保护功能的,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,剩余电流动作断路器); T—变压器,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,次侧为50V 及以下电压的安全隔离变压器时，二次侧不得接地， 并应将二次侧线路用绝缘管保护或采用橡皮护套软线。当采用普 通隔离变压器时，其二次侧一端应接地；且变压器正常不带电的 外露可导电部分应与一次侧回路保护接地导体 (PE) 做电气连 接。隔离变压器尚应采取防止直接接触带电体的保护措施。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,正面方向为基准，其涂色应符合表5.1.4的规定；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,表5.1.4 裸母线涂色,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,(N) 截面面积应与相导体相同；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,定电压450/750V 及以下橡皮绝缘电缆 第4部分：软线和软电 缆》GB/T 5013.4 的规定；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,工 具 ；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,"正面词采用“必须”,反面词采用“严禁”;",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,"正面词采用“应”,反面词采用“不应”或“不得”;",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,"正面词采用“宜”,反面词采用“不宜”;",未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,引用标准名录,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,建筑与市政工程施工现场临时用电,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,安全技术标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,JGJ/T 46-2024,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,条 文 说 明,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,编 制 说 明,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,《建筑与市政工程施工现场临时用电安全技术标准》 JGJ/T 46-2024经住房和城乡建设部2024年9月9日以第152号公告 批准、发布。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准是在《施工现场临时用电安全技术规范》 JGJ 46- 2005的基础上修订而成，上一版的主编单位是沈阳建筑大学， 参编单位是中国建筑业协会建筑安全分会、上海市建设安全协 会、山东省建筑施工安全监督站、江苏省建筑安全与设备管理协 会、安徽省建设行业安全协会、云南省建设工程安全监督站、武 汉市城乡安全生产管理站、陕西省建设工程质量安全监督总站、 烟台市施工安全监督站、辽宁省建设厅、抚顺市工程质量,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,本标准修订过程中，编制组进行了广泛的调查研究，总结了 我国工程建设施工现场临时用电实践经验，同时参考了国外先进 技术法规、技术标准，通过对比分析，取得了施工现场临时用电 的重要技术指标和参数。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT46-2024 建筑与市政工程施工现场临时用电安全技术标准.docx,unattached_text,为便于施工、监理、设计、科研、学校等单位有关人员在使 用本标准时能正确理解和执行条文规定，《建筑与市政工程施工 现场临时用电安全技术标准》编制组按章、节、条顺序编制了本 标准的条文说明，对条文规定的目的、依据以及执行中需注意的 有关事项进行了说明。但是，本条文说明不具备与标准正文同等 的法律效力，仅供使用者作为理解和把握标准规定的参考。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,UDC,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,JGJ/T 77-2010 备案号J 278-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,施工企业安全生产评价标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,Standard for the work safety assessment of construction company,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,2010-05-18 发布 2010-11-01 实施,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,中华人民共和国住房和城乡建设部 发布,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,施工企业安全生产评价标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJT77-2010 施工企业安全生产评价标准.docx,unattached_text,Standard for the work safety assessment of construction company,未挂接到任何条号，可能是前言/目录/格式异常。
