law_id,law_name,version,chapter,article_no,article_title,article_text,keywords,scene_tags,priority,is_mandatory,status,source_file,notes,remove_reason
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,5 攀登与悬空作业,5.1,攀 登 作 业,5.1 攀 登 作 业,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,5 攀登与悬空作业,5.2,悬 空 作 业,5.2 悬 空 作 业,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,5 攀登与悬空作业,5.2.4,,5.2.4 悬空作业常见安全技术措施。,"悬空作业常见安全,技术措施",通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,6 操 作 平 台,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,6 操 作 平 台,6.2,移动式操作平台,6.2 移动式操作平台,移动式操作平台,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,6 操 作 平 台,6.3,落地式操作平台,6.3 落地式操作平台,落地式操作平台,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,6 操 作 平 台,6.4,悬挑式操作平台,6.4 悬挑式操作平台,悬挑式操作平台,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,7 交 叉 作 业,7.1,一 般 规 定,7.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,7 交 叉 作 业,7.2,安 全 措 施,7.2 安 全 措 施,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,8 建筑施工安全网,8.1,一 般 规 定,8.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_023_JGJ80201,JGJ80-2016 建筑施工高处作业安全技术规范,,8 建筑施工安全网,8.2,安全网搭设,8.2 安全网搭设,安全网搭设,通用,2,是,现行,JGJ80-2016 建筑施工高处作业安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 结构设计与制作,4.1,结 构 设 计,4.1 结 构 设 计,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 结构设计与制作,4.1.2,结构设计时应考虑下列荷载：,4.1.2 结构设计时应考虑下列荷载：,"结构设计时应考虑,下列荷载",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,6 吊笼的结构强度应满足坠落试验要求。,4.2,制 作,4.2 制 作,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.1,卷 扬 机,5.1 卷 扬 机,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.2,曳 引 机,5.2 曳 引 机,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.3,滑 轮,5.3 滑 轮,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.4,钢 丝 绳,5.4 钢 丝 绳,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,6 安全装置与防护设施,6.1,安 全 装 置,6.1 安 全 装 置,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,6 安全装置与防护设施,6.1.4,限位装置应符合下列规定：,6.1.4 限位装置应符合下列规定：,"限位装置应符合下,列规定",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,2 下限位开关：当吊笼下降至限定位置时，触发限位开关， 吊笼被制停。,6.2,防 护 设 施,6.2 防 护 设 施,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,2 下限位开关：当吊笼下降至限定位置时，触发限位开关， 吊笼被制停。,6.2.1,防护围栏应符合下列规定：,6.2.1 防护围栏应符合下列规定：,"防护围栏应符合下,列规定",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,1 物料提升机地面进料口应设置防护围栏；围栏高度不应,4.1.8,,4.1.8条的规定；,条的规定,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,8 基础、附墙架、缆风绳与地锚,8.1,基 础,8.1 基 础,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 基础周边应有排水设施。,8.2,附 墙 架,8.2 附 墙 架,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 附墙架的结构形式，可按本规范附录 A 选用。,8.3,缆 风 绳,8.3 缆 风 绳,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,3 缆风绳与水平面夹角宜在45°~60°之间，并应采用与缆 风绳等强度的花篮螺栓与地锚连接。,8.4,地 锚,8.4 地 锚,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,9 安装、拆除与验收,9.1,安装、拆除,9.1 安装、拆除,"安装,拆除",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,3 标准节截面内，两对角线长度偏差不应大于最大边长 的0 . 3%。,9.2,验 收,9.2 验 收,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,10 检验规则与试验方法,10.1,检 验 规 则,10.1 检 验 规 则,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 经过暴风、地震及机械事故，物料提升机结构的刚度、 稳定性及安全装置的功能受到损害的。,10.2,试 验 方 法,10.2 试 验 方 法,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,2 应对试验的物料提升机和场地环境进行全面检查，确认 符合要求和具备试验条件。,10.2.2,试验条件应符合下列要求：,10.2.2 试验条件应符合下列要求：,"试验条件应符合下,列要求",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 荷载与标准值差宜为±3%。,10.2.3,空载试验应符合下列要求：,10.2.3 空载试验应符合下列要求：,"空载试验应符合下,列要求",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,3 试验时，将吊笼上升6m～8m 制停，进行模拟断绳 试 验 。,10.2.5,超载试验应符合下列规定：,10.2.5 超载试验应符合下列规定：,"超载试验应符合下,列规定",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 累计运转记录。,11.0.3,,11.0.3 物料提升机严禁载人。,物料提升机严禁载,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 结构设计与制作,4.1,结 构 设 计,4.1 结 构 设 计,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,4 结构设计与制作,4.2,制 作,4.2 制 作,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.1,卷 扬 机,5.1 卷 扬 机,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.2,曳 引 机,5.2 曳 引 机,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.3,滑 轮,5.3 滑 轮,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,5 动力与传动装置,5.4,钢 丝 绳,5.4 钢 丝 绳,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,6 安全装置与防护设施,6.1,安 全 装 置,6.1 安 全 装 置,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,6 安全装置与防护设施,6.2,防 护 设 施,6.2 防 护 设 施,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,8 基础、附墙架、缆风绳与地锚,8.1,基 础,8.1 基 础,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,8 基础、附墙架、缆风绳与地锚,8.2,附 墙 架,8.2 附 墙 架,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,8 基础、附墙架、缆风绳与地锚,8.3,缆 风 绳,8.3 缆 风 绳,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,8 基础、附墙架、缆风绳与地锚,8.4,地 锚,8.4 地 锚,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,9 安装、拆除与验收,9.1,安装、拆除,9.1 安装、拆除,"安装,拆除",通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,9 安装、拆除与验收,9.2,验 收,9.2 验 收,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,10 检验规则与试验方法,10.1,检 验 规 则,10.1 检 验 规 则,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_024_JGJ88201,JGJ88-2010 龙门架及井架物料提升机安全技术规范,,10 检验规则与试验方法,10.2,试 验 方 法,10.2 试 验 方 法,安全生产,通用,2,是,现行,JGJ88-2010 龙门架及井架物料提升机安全技术规范.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 术语和符号,2.1,术 语,2.1 术 语,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 术语和符号,2.2,符 号,2.2 符 号,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4 荷 载,4.1,荷 载 分 类,4.1 荷 载 分 类,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3)风荷载。,4.2,荷载标准值,4.2 荷载标准值,荷载标准值,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,1 作业层上的施工荷载标准值的取值应根据实际情况确定， 且不应小于表4.2.3的规定。,4.0,,4.0kN/m²。,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 当风荷载沿垂直于门架平面方向作用时， 一榀门架双立 杆的最大附加轴力标准值可按下式计算：,4.3,荷载设计值,4.3 荷载设计值,荷载设计值,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 当风荷载沿垂直于门架平面方向作用时， 一榀门架双立 杆的最大附加轴力标准值可按下式计算：,4.4,荷载效应组合,4.4 荷载效应组合,荷载效应组合,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,5 设 计 计 算,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4)门架立杆地基承载力验算。,5.2,门式作业脚手架计算,5.2 门式作业脚手架计算,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,51——门式作业脚手架风荷载弯矩折减系数，连墙件按 2步设置时，取0.25;连墙件按3步设置时， 取0.15;,5.3,连墙件计算,5.3 连墙件计算,连墙件,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 稳定承载力：,5.4,门式支撑架计算,5.4 门式支撑架计算,门式支撑架计算,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2)当按本标准式(5.2.1-2)计算时， 一榀门架立杆轴向 力设计值应按本标准第5.4.8条第1款的规定计算； 门架立杆由风荷载产生的弯矩设计值应按本标准第,5.4.9,,5.4.9条的规定计算。,条的规定计算,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3 采取了抗倾覆措施。,5.5,地基承载力验算,5.5 地基承载力验算,地基承载力验算,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3 采取了抗倾覆措施。,5.6,悬挑脚手架支承结构计算,5.6 悬挑脚手架支承结构计算,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,6 构 造 要 求,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,1—门架；2—托座；3—楞梁；4—小楞,6.2,门式作业脚手架,6.2 门式作业脚手架,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3 应在通道口内上角设置斜撑杆。,6.3,悬挑脚手架,6.3 悬挑脚手架,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,1—钢拉杆或钢丝绳；2—花篮螺栓,6.4,门式支撑架,6.4 门式支撑架,门式支撑架,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,7-扫地杆；8—可调底座；9—水平加固杆,6.5,移动门式作业架,6.5 移动门式作业架,移动门式作业架,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,7-扫地杆；8—可调底座；9—水平加固杆,6.6,地 基,6.6 地 基,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,7 搭设与拆除,7.1,施 工 准 备,7.1 施 工 准 备,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,10 应急预案。,7.2,搭 设,7.2 搭 设,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3 杆件端头伸出扣件盖板边缘长度不应小于100mm。,7.3,拆 除,7.3 拆 除,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,8 检查与验收,8.1,构配件检查与验收,8.1 构配件检查与验收,构配件检查与验收,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,3 钢管和扣件宜涂有防锈漆。,8.2,搭设检查与验收,8.2 搭设检查与验收,搭设检查与验收,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,9 安全网的张挂及防护栏杆的设置应齐全、牢固。,8.3,使用过程中检查,8.3 使用过程中检查,使用过程中检查,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,9 安 全 管 理,9.0.15,,9.0.15 不得攀爬门式作业脚手架。,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2 术语和符号,2.1,术 语,2.1 术 语,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4 荷 载,4.1,荷 载 分 类,4.1 荷 载 分 类,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4 风荷载对门式作业脚手架和门式支撑架来说均是不固定 的，因此，将其计算为可变荷载。,4.2,荷载标准值,4.2 荷载标准值,荷载标准值,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4 风荷载对门式作业脚手架和门式支撑架来说均是不固定 的，因此，将其计算为可变荷载。,4.2.2,的主要依据如下：,4.2.2的主要依据如下：,的主要依据如下,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,"2 架体在水平风荷载作用下承受整体侧向力。第4.2.5条 所列的计算公式，是架体整体侧向力的简化(近似)计算公式。 因架体上部是挂密目网的栏杆围挡或模板(模板支架),下部是 敞开的架体，各自的风荷载体型系数不同，因此，需单独计算各 自的风荷载水平力。计算时，为了简化和方便应用，是将风荷载 看成是按其最大标准值 wk均匀分布的情况来考虑的，这是偏于 安全的。",4.3,荷载设计值,4.3 荷载设计值,荷载设计值,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,"2 架体在水平风荷载作用下承受整体侧向力。第4.2.5条 所列的计算公式，是架体整体侧向力的简化(近似)计算公式。 因架体上部是挂密目网的栏杆围挡或模板(模板支架),下部是 敞开的架体，各自的风荷载体型系数不同，因此，需单独计算各 自的风荷载水平力。计算时，为了简化和方便应用，是将风荷载 看成是按其最大标准值 wk均匀分布的情况来考虑的，这是偏于 安全的。",4.4,荷载效应组合,4.4 荷载效应组合,荷载效应组合,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,5 设 计 计 算,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,4 本条计算公式用途,5.2,门式作业脚手架计算,5.2 门式作业脚手架计算,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2)门式作业脚手架的搭设高度计算,5.3,连墙件计算,5.3 连墙件计算,连墙件,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2)门式作业脚手架的搭设高度计算,5.4,门式支撑架计算,5.4 门式支撑架计算,门式支撑架计算,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,1)NG₁k 的计算,0.0135,×4=0.054,0.0135×4=0.054 (kN),安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2)按本标准式(5.2. 1-2)计算：,5.5,地基承载力验算,5.5 地基承载力验算,地基承载力验算,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,2)按本标准式(5.2. 1-2)计算：,5.6,悬挑脚手架支承结构计算,5.6 悬挑脚手架支承结构计算,脚手架,脚手架,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
CNLAW_025_JGJT1282,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准,,6 构 造 要 求,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJT128-2019 建筑施工门式钢管脚手架安全技术标准.docx,,too_short_lt_20
